ms_subclass,lot_frontage,lot_area,street,alley,lot_shape,land_slope,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating_qc,central_air,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,saleprice,ms_zoning_A (agr),ms_zoning_C (all),ms_zoning_FV,ms_zoning_I (all),ms_zoning_RH,ms_zoning_RL,ms_zoning_RM,land_contour_Bnk,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_Corner,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,neighborhood_Blmngtn,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,condition_1_Artery,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Artery,condition_2_Feedr,condition_2_Norm,condition_2_PosA,condition_2_PosN,condition_2_RRAe,condition_2_RRAn,condition_2_RRNn,bldg_type_1Fam,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Fin,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Flat,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_CompShg,roof_matl_Membran,roof_matl_Metal,roof_matl_Roll,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsbShng,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CBlock,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_ImStucc,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_PreCast,exterior_1st_Stone,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsbShng,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Other,exterior_2nd_Plywood,exterior_2nd_PreCast,exterior_2nd_Stone,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkCmn,mas_vnr_type_BrkFace,mas_vnr_type_CBlock,mas_vnr_type_None,mas_vnr_type_Stone,foundation_BrkTil,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_Floor,heating_GasA,heating_GasW,heating_Grav,heating_OthW,heating_Wall,electrical_FuseA,electrical_FuseF,electrical_FuseP,electrical_Mix,electrical_SBrkr,garage_type_2Types,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,garage_type_None,misc_feature_Gar2,misc_feature_None,misc_feature_Othr,misc_feature_Shed,misc_feature_TenC,sale_type_COD,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_VWD,sale_type_WD ,sale_condition_Abnorml,sale_condition_AdjLand,sale_condition_Alloca,sale_condition_Family,sale_condition_Normal,sale_condition_Partial
10.0,75.0,10000,1.0,1.0,0.0,0.0,6,4.0,1993,1994,0.0,3.0,4.0,2.0,5.0,3.0,6.0,0.0,6.0,0.0,763.0,763.0,2.0,1.0,763,892,0,1655,0.0,0.0,2,1,3,1,4.0,7,7.0,1,5.0,1993.0,0.0,2.0,440.0,5.0,5.0,2.0,157,84,0,0,0,0,3.0,4.0,0,6.0,4.0,12.077676615757813,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,64.0,7980,1.0,1.0,0.0,0.0,6,6.0,1992,2007,0.0,3.0,2.0,2.0,5.0,3.0,0.0,935.0,6.0,0.0,233.0,1168.0,0.0,1.0,1187,0,0,1187,1.0,0.0,2,0,3,1,4.0,6,7.0,0,3.0,1992.0,0.0,2.0,420.0,5.0,5.0,2.0,483,21,0,0,0,0,3.0,0.0,500,5.0,4.0,12.128116509451258,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,63.0,8402,1.0,1.0,0.0,0.0,6,4.0,1998,1998,0.0,3.0,4.0,2.0,5.0,3.0,6.0,0.0,6.0,0.0,789.0,789.0,2.0,1.0,789,676,0,1465,0.0,0.0,2,1,3,1,4.0,7,7.0,1,2.0,1998.0,0.0,2.0,393.0,5.0,5.0,2.0,0,75,0,0,0,0,3.0,4.0,0,7.0,4.0,12.102937429832547,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,85.0,10176,1.0,1.0,3.0,0.0,7,4.0,1990,1990,0.0,3.0,4.0,2.0,5.0,1.0,2.0,637.0,6.0,0.0,663.0,1300.0,2.0,1.0,1341,0,0,1341,1.0,0.0,1,1,2,1,2.0,5,7.0,1,4.0,1990.0,3.0,2.0,506.0,5.0,5.0,2.0,192,0,0,0,0,0,3.0,4.0,0,4.0,4.0,12.052344376474922,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0.0,60.0,6820,1.0,1.0,0.0,0.0,8,4.0,1985,1985,0.0,2.0,4.0,2.0,5.0,0.0,2.0,368.0,1.0,1120.0,0.0,1488.0,4.0,1.0,1502,0,0,1502,1.0,0.0,1,1,1,1,2.0,4,7.0,0,3.0,1985.0,2.0,2.0,528.0,5.0,5.0,2.0,0,54,0,0,140,0,3.0,4.0,0,8.0,4.0,12.264346270624154,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10.0,47.0,53504,1.0,1.0,1.0,1.0,8,4.0,2003,2003,603.0,0.0,4.0,2.0,5.0,1.0,0.0,1416.0,6.0,0.0,234.0,1650.0,0.0,1.0,1690,1589,0,3279,1.0,0.0,3,1,4,1,0.0,12,4.0,1,2.0,2003.0,0.0,3.0,841.0,5.0,5.0,2.0,503,36,0,0,210,0,3.0,4.0,0,8.0,4.0,13.195615697878251,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9.0,152.0,12134,1.0,1.0,0.0,1.0,8,6.0,1988,2005,0.0,2.0,4.0,2.0,5.0,0.0,2.0,427.0,6.0,0.0,132.0,559.0,2.0,1.0,1080,672,0,1752,0.0,0.0,2,0,4,1,4.0,8,7.0,0,3.0,1988.0,2.0,2.0,492.0,5.0,5.0,2.0,325,12,0,0,0,0,3.0,4.0,0,8.0,4.0,12.007627804348722,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,88.0,11394,1.0,1.0,3.0,0.0,9,1.0,2010,2010,350.0,2.0,4.0,0.0,5.0,0.0,2.0,1445.0,6.0,0.0,411.0,1856.0,0.0,1.0,1856,0,0,1856,1.0,0.0,1,1,1,1,0.0,8,7.0,1,0.0,2010.0,0.0,3.0,834.0,5.0,5.0,2.0,113,0,0,0,0,0,3.0,4.0,0,8.0,4.0,12.885204569609954,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
5.0,140.0,19138,1.0,1.0,3.0,0.0,4,4.0,1951,1951,0.0,3.0,4.0,5.0,5.0,3.0,3.0,120.0,6.0,0.0,744.0,864.0,0.0,1.0,864,0,0,864,0.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,1951.0,3.0,2.0,400.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,8.0,4.0,11.856522261533735,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,85.0,13175,1.0,1.0,3.0,0.0,6,5.0,1978,1988,119.0,3.0,4.0,2.0,5.0,3.0,0.0,790.0,5.0,163.0,589.0,1542.0,4.0,1.0,2073,0,0,2073,1.0,0.0,2,0,3,1,4.0,7,2.0,2,5.0,1978.0,3.0,2.0,500.0,5.0,5.0,2.0,349,0,0,0,0,0,3.0,2.0,0,4.0,4.0,12.25486757159303,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,105.0,11751,1.0,1.0,0.0,0.0,6,5.0,1977,1977,480.0,3.0,4.0,2.0,5.0,3.0,1.0,705.0,6.0,0.0,1139.0,1844.0,0.0,1.0,1844,0,0,1844,0.0,0.0,2,0,3,1,4.0,7,7.0,1,5.0,1977.0,2.0,2.0,546.0,5.0,5.0,2.0,0,122,0,0,0,0,3.0,2.0,0,0.0,4.0,12.154784614286669,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
14.0,85.0,10625,1.0,1.0,3.0,0.0,7,5.0,1974,1974,81.0,3.0,4.0,2.0,5.0,1.0,2.0,885.0,3.0,168.0,0.0,1053.0,4.0,1.0,1173,0,0,1173,1.0,0.0,2,0,3,1,2.0,6,7.0,2,5.0,1974.0,2.0,2.0,528.0,5.0,5.0,2.0,0,120,0,0,0,0,3.0,2.0,0,0.0,4.0,12.04355959836804,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10.0,72.5,7500,1.0,1.0,3.0,0.0,7,4.0,2000,2000,0.0,2.0,4.0,2.0,5.0,3.0,2.0,533.0,6.0,0.0,281.0,814.0,0.0,1.0,814,860,0,1674,1.0,0.0,2,1,3,1,2.0,7,7.0,0,3.0,2000.0,2.0,2.0,663.0,5.0,5.0,2.0,0,96,0,0,0,0,3.0,4.0,0,0.0,4.0,12.283038316285214,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,73.0,11241,1.0,1.0,0.0,0.0,6,6.0,1970,1970,180.0,3.0,4.0,5.0,5.0,3.0,0.0,578.0,6.0,0.0,426.0,1004.0,0.0,1.0,1004,0,0,1004,1.0,0.0,1,0,2,1,4.0,5,7.0,1,5.0,1970.0,0.0,2.0,480.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,700,5.0,4.0,11.91170829631447,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,73.0,12537,1.0,1.0,0.0,0.0,5,5.0,1971,2008,0.0,3.0,4.0,5.0,5.0,3.0,2.0,734.0,6.0,0.0,344.0,1078.0,0.0,1.0,1078,0,0,1078,1.0,0.0,1,1,3,1,4.0,6,7.0,1,1.0,1971.0,0.0,2.0,500.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,6.0,4.0,11.917730355182512,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,65.0,8450,1.0,1.0,3.0,0.0,5,5.0,1968,1968,0.0,3.0,4.0,5.0,5.0,3.0,1.0,775.0,6.0,0.0,281.0,1056.0,0.0,1.0,1056,0,0,1056,1.0,0.0,1,0,3,1,4.0,6,7.0,1,1.0,1968.0,3.0,1.0,304.0,5.0,5.0,2.0,0,85,184,0,0,0,3.0,4.0,0,9.0,4.0,11.863589378812122,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,8400,1.0,1.0,3.0,0.0,4,4.0,1970,1970,0.0,3.0,4.0,5.0,5.0,3.0,0.0,804.0,5.0,78.0,0.0,882.0,4.0,1.0,882,0,0,882,1.0,0.0,1,0,2,1,4.0,4,7.0,0,3.0,1970.0,0.0,2.0,525.0,5.0,5.0,2.0,240,0,0,0,0,0,3.0,2.0,0,6.0,4.0,11.744045122410052,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5.0,70.0,10500,1.0,1.0,3.0,0.0,4,4.0,1971,1971,0.0,3.0,4.0,5.0,5.0,3.0,0.0,432.0,6.0,0.0,432.0,864.0,4.0,1.0,864,0,0,864,0.0,0.0,1,0,3,1,4.0,5,7.0,1,4.0,0.0,1.0,0.0,0.0,3.0,3.0,2.0,0,0,0,0,0,0,3.0,4.0,0,6.0,4.0,11.652696102959752,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.0,26.0,5858,1.0,1.0,0.0,0.0,7,4.0,1999,1999,0.0,2.0,4.0,2.0,5.0,3.0,2.0,1051.0,1.0,0.0,354.0,1405.0,0.0,1.0,1337,0,0,1337,1.0,0.0,2,0,2,1,2.0,5,7.0,1,1.0,1999.0,0.0,2.0,511.0,5.0,5.0,2.0,203,68,0,0,0,0,3.0,4.0,0,8.0,4.0,12.122696471358964,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2.0,21.0,1680,1.0,1.0,3.0,0.0,6,4.0,1971,1971,504.0,3.0,4.0,5.0,5.0,3.0,5.0,156.0,6.0,0.0,327.0,483.0,4.0,1.0,483,504,0,987,0.0,0.0,1,1,2,1,4.0,5,7.0,0,3.0,1971.0,3.0,1.0,264.0,5.0,5.0,2.0,275,0,0,0,0,0,3.0,4.0,0,4.0,4.0,11.472113887062385,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2.0,21.0,1680,1.0,1.0,3.0,0.0,5,4.0,1971,1971,492.0,3.0,4.0,5.0,5.0,3.0,5.0,300.0,6.0,0.0,225.0,525.0,4.0,1.0,525,567,0,1092,0.0,0.0,1,1,3,1,4.0,6,7.0,0,3.0,1997.0,3.0,1.0,320.0,5.0,5.0,2.0,0,0,0,0,0,0,3.0,4.0,0,5.0,4.0,11.566475710526321,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
